Date,Open,High,Low,Close,Volume
2012-01-05,808.62,808.62,795.88,800.06,8695435
2012-01-06,799.0,799.0,784.36,785.27,2733674
2012-01-09,785.31,814.48,785.31,811.07,6936058
2012-01-10,821.79,821.79,787.36,795.76,5698809
2012-01-11,794.82,800.21,789.94,794.7,2294498
2012-01-12,795.12,800.03,781.29,791.17,5245328
2012-01-13,786.22,793.81,780.9,786.6,5413722
2012-01-16,783.05,801.71,783.05,793.34,2779060
2012-01-17,801.03,814.59,797.46,804.23,5256673
2012-01-18,807.22,817.56,804.86,812.04,2876952
2012-01-19,811.16,813.51,796.86,805.36,2764487
2012-01-20,807.65,834.79,807.65,830.05,5584530
2012-01-23,821.18,821.18,805.23,811.96,5509350
2012-01-24,822.87,822.87,790.56,802.26,2906513
2012-01-25,814.26,814.26,799.2,804.26,3528386
2012-01-27,807.01,812.95,801.31,806.29,3360507
2012-01-30,804.59,817.0,802.87,810.57,3883674
2012-01-31,805.14,837.77,805.14,826.3,2619181
2012-02-01,830.55,837.28,819.3,825.48,3077403
2012-02-02,824.17,834.57,819.36,826.98,2201958
2012-02-03,827.1,837.77,814.42,822.28,5555774
2012-02-06,814.94,835.07,814.94,827.63,2816274
2012-02-07,821.74,828.13,821.35,824.84,5390996
2012-02-08,825.6,828.83,808.85,822.06,3101488
2012-02-09,813.1,833.3,813.1,827.79,4747199
2012-02-10,831.72,841.31,831.72,839.27,4448523
2012-02-13,835.97,835.97,814.62,816.57,3264714
2012-02-14,819.32,824.06,814.2,820.47,4638416
2012-02-15,820.45,822.71,808.4,818.18,4018266
2012-02-16,817.74,843.02,816.78,827.85,4366765
2012-02-17,826.12,829.49,823.3,826.57,4756891
2012-02-20,835.83,846.21,834.12,839.02,5262369
2012-02-21,831.85,839.45,826.86,832.59,4771767
2012-02-22,824.26,824.26,807.41,810.68,5133473
2012-02-23,809.71,826.52,809.71,821.27,5203597
2012-02-24,829.4,829.4,802.13,814.15,2204670
2012-02-27,806.15,806.15,793.73,798.26,2668696
2012-02-28,801.42,807.96,789.98,798.78,1892011
2012-02-29,794.12,802.03,788.36,796.84,3813300
2012-03-01,800.38,810.16,800.38,805.07,3514862
2012-03-02,802.84,818.43,802.84,814.86,3538303
2012-03-05,812.6,817.22,812.6,815.35,2516201
2012-03-06,806.87,823.55,790.71,807.06,4513721
2012-03-07,805.73,815.41,805.27,810.2,5371337
2012-03-08,809.68,817.04,807.93,812.17,3079147
2012-03-09,818.54,826.54,809.75,818.89,3077778
2012-03-12,817.84,817.84,808.09,809.85,5744515
2012-03-13,807.91,808.53,803.5,806.32,2098288
2012-03-14,809.69,816.24,807.69,811.61,1978884
2012-03-15,826.35,828.98,819.98,824.12,3379579
2012-03-16,823.74,841.51,823.74,834.87,2431996
2012-03-19,825.37,846.03,825.37,835.23,2262680
2012-03-20,834.93,841.07,820.91,830.72,4921078
2012-03-21,840.63,840.63,833.76,835.12,4900186
2012-03-22,840.96,840.96,818.65,824.56,2126698
2012-03-23,819.92,827.77,808.31,817.67,4255212
2012-03-26,823.72,844.62,820.37,832.04,3181996
2012-03-27,835.71,845.07,829.71,836.43,1978265
2012-03-28,831.12,839.12,830.65,833.32,4150245
2012-03-29,837.1,856.13,831.51,841.98,4936988
2012-03-30,841.06,872.67,840.96,856.21,3516169
2012-04-02,861.66,861.66,825.14,834.04,15264479
2012-04-03,834.97,859.56,834.97,858.67,17130794
2012-04-04,862.51,871.81,862.51,866.73,13205886
2012-04-05,864.03,864.03,848.69,854.09,12465071
2012-04-06,852.23,882.39,852.23,874.56,3738849
2012-04-09,866.25,868.06,857.47,862.97,2157440
2012-04-10,867.66,867.66,852.07,858.05,4744330
2012-04-11,860.95,867.72,854.46,860.19,2605339
2012-04-12,860.33,873.55,860.33,869.2,5580349
2012-04-13,873.65,873.65,853.73,861.17,5124533
2012-04-16,865.63,865.63,821.79,836.68,4561062
2012-04-17,838.61,845.48,830.36,838.86,2511301
2012-04-18,843.37,877.48,843.37,865.85,2535302
2012-04-19,867.54,873.29,853.54,864.14,2560139
2012-04-20,861.62,875.55,856.54,865.87,2418452
2012-04-23,865.34,893.54,865.34,883.92,4424572
2012-04-24,887.54,892.67,887.54,890.58,2373430
2012-04-25,899.32,901.94,881.7,893.29,4009409
2012-04-26,896.34,903.13,894.7,898.43,3515711
2012-04-27,904.25,904.54,900.95,902.44,2850084
2012-04-30,908.58,908.58,876.86,889.6,2426987
2012-05-01,894.12,894.12,874.96,875.68,4536873
2012-05-02,876.55,906.57,876.55,895.9,6343575
2012-05-03,889.06,908.79,888.14,898.28,1861565
2012-05-04,894.25,905.89,893.89,900.66,5471648
2012-05-07,903.58,903.58,898.72,899.19,4612639
2012-05-08,895.64,917.24,894.03,908.02,2022381
2012-05-09,904.79,939.46,904.79,936.09,3294715
2012-05-10,935.26,949.24,935.26,942.4,2006326
2012-05-11,938.52,938.9,935.64,937.11,4387426
2012-05-14,941.55,941.55,931.31,935.1,4996420
2012-05-15,931.83,957.73,928.66,947.54,4873518
2012-05-16,950.63,950.63,928.57,941.34,3382896
2012-05-17,946.98,957.25,946.98,951.39,5959041
2012-05-18,941.64,941.64,921.23,926.27,2344639
2012-05-21,920.23,929.65,916.32,923.21,5107281
2012-05-22,931.42,938.78,926.09,930.58,5661142
2012-05-23,936.74,952.67,934.96,945.18,2463463
2012-05-24,948.83,948.83,927.92,936.33,2500387
2012-05-25,937.35,937.35,912.76,920.8,2812585
2012-05-28,915.58,924.37,909.69,917.41,5495005
2012-05-29,917.02,917.02,900.72,905.43,2790077
2012-05-30,900.27,914.81,893.15,904.22,2744172
2012-05-31,911.59,921.27,888.18,904.56,3441054
2012-06-01,912.06,912.06,886.65,891.55,2151500
2012-06-04,898.18,901.08,897.83,899.67,5536335
2012-06-05,901.7,905.97,884.8,898.37,3008632
2012-06-06,904.92,919.53,892.8,910.43,4433489
2012-06-07,905.52,905.52,881.63,890.68,4440524
2012-06-08,887.25,898.17,869.02,881.1,5640269
2012-06-11,872.9,890.37,872.9,886.08,4486308
2012-06-12,890.23,890.23,876.3,877.98,2634524
2012-06-13,878.65,889.03,866.16,876.64,3808506
2012-06-14,868.52,892.24,862.03,877.04,3230152
2012-06-15,881.39,885.35,875.13,879.98,2120209
2012-06-18,878.19,879.0,868.18,872.34,3012528
2012-06-19,872.18,882.52,865.41,874.3,3571463
2012-06-20,886.0,886.0,864.28,866.48,5284136
2012-06-21,868.6,878.47,866.62,873.88,4074891
2012-06-22,885.95,885.95,866.26,873.94,3308483
2012-06-25,873.94,885.02,864.1,875.09,3311708
2012-06-26,880.54,906.04,880.54,902.47,4339464
2012-06-27,902.02,902.65,878.51,890.89,5891542
2012-06-28,898.2,914.78,898.2,906.13,2194048
2012-06-29,904.74,904.74,872.53,878.53,5573764
2012-07-02,878.94,885.12,866.15,873.71,7492715
2012-07-03,886.37,886.37,836.73,843.62,13360867
2012-07-04,839.66,868.88,839.66,863.8,11557201
2012-07-05,866.01,882.69,866.01,878.83,7540837
2012-07-06,882.03,893.08,882.03,888.89,3496444
2012-07-09,887.28,887.28,872.1,874.25,5787922
2012-07-10,875.11,876.35,865.45,870.85,3942739
2012-07-11,868.82,876.1,864.24,870.51,4736800
2012-07-12,863.57,882.48,863.57,875.97,2142759
2012-07-13,878.39,878.39,864.08,869.12,2499102
2012-07-16,872.0,875.79,850.09,867.71,3061747
2012-07-17,868.16,871.64,865.89,868.41,2497069
2012-07-18,882.0,882.0,853.74,861.46,5687832
2012-07-19,866.15,866.15,845.79,854.32,5178592
2012-07-20,855.34,863.07,850.65,856.57,4596586
2012-07-23,861.8,861.8,854.14,854.76,2902280
2012-07-24,865.53,871.08,851.41,860.28,5301558
2012-07-25,857.09,857.82,843.03,849.8,3588606
2012-07-26,843.76,859.26,835.11,846.6,3197293
2012-07-27,843.07,849.97,841.54,845.5,3479678
2012-07-30,842.65,862.49,838.88,853.29,2319070
2012-07-31,845.95,850.97,837.08,844.05,2210223
2012-08-01,838.59,847.14,838.59,846.8,2793493
2012-08-02,845.56,856.05,837.58,849.75,3083007
2012-08-03,855.43,874.73,855.43,867.77,2899040
2012-08-06,867.25,867.25,847.56,856.81,2717376
2012-08-07,846.82,853.32,846.82,850.44,5599432
2012-08-08,855.03,855.03,824.67,841.25,3346430
2012-08-09,847.49,847.49,819.0,824.78,4591194
2012-08-10,823.58,845.91,823.58,843.44,5156985
2012-08-13,846.47,846.47,825.58,830.41,3895463
2012-08-14,825.86,826.71,819.59,822.65,3844411
2012-08-16,824.69,844.7,824.69,836.01,4965670
2012-08-17,835.59,835.59,813.28,819.63,3883031
2012-08-20,826.84,834.19,821.55,826.62,4243653
2012-08-21,824.28,824.28,802.2,812.98,6261158
2012-08-22,812.0,829.65,812.0,825.5,4779221
2012-08-23,822.24,822.24,796.1,804.38,4117446
2012-08-24,818.06,818.06,786.12,788.62,6114372
2012-08-27,787.38,787.38,775.7,783.03,5305891
2012-08-28,784.73,797.58,782.18,792.52,3789947
2012-08-29,791.03,797.73,781.09,792.58,4286718
2012-08-30,802.46,802.46,785.31,789.74,3750240
2012-08-31,787.13,817.22,787.13,803.64,4511241
2012-09-03,803.11,838.46,803.11,823.98,3940887
2012-09-04,822.34,834.5,822.34,831.0,3202065
2012-09-05,836.55,836.55,817.35,825.17,3124576
2012-09-06,824.61,828.36,812.86,821.4,2409408
2012-09-07,825.74,825.74,802.64,809.89,5255785
2012-09-10,817.79,817.79,803.86,810.42,4090207
2012-09-11,815.48,815.48,779.14,794.94,5884824
2012-09-12,806.44,807.51,794.65,800.56,5123470
2012-09-13,798.69,822.57,798.69,820.19,4999071
2012-09-14,828.99,837.5,823.44,828.44,2631633
2012-09-17,822.49,831.83,805.58,823.32,2566119
2012-09-18,820.7,834.74,820.7,828.9,5356519
2012-09-19,818.36,852.6,818.36,845.39,5885567
2012-09-20,848.02,867.73,848.02,861.7,6144823
2012-09-21,866.69,866.69,843.2,852.57,2011909
2012-09-24,859.15,862.82,852.84,857.32,5136516
2012-09-25,858.92,858.92,853.13,856.08,3471454
2012-09-26,861.99,865.33,861.99,864.75,4901414
2012-09-27,866.84,883.57,860.57,869.12,2930910
2012-09-28,859.94,859.94,842.13,845.67,5579236
2012-10-01,850.23,869.17,850.23,858.59,11800592
2012-10-03,854.63,855.91,837.14,843.85,15212401
2012-10-04,840.74,861.4,832.38,845.67,7726971
2012-10-05,840.1,860.46,840.1,855.71,14877887
2012-10-08,856.84,866.07,850.94,861.13,4689144
2012-10-09,855.37,855.37,832.12,843.4,4680966
2012-10-10,839.8,868.37,839.8,864.84,2636490
2012-10-11,859.18,863.39,859.18,862.07,5095795
2012-10-12,850.69,874.62,850.69,864.31,3930866
2012-10-15,855.47,871.42,853.48,865.69,4426395
2012-10-16,875.66,875.89,867.29,872.39,2356109
2012-10-17,870.83,870.83,849.81,856.88,3461149
2012-10-18,855.28,865.43,852.59,857.21,3242485
2012-10-19,864.94,864.94,841.96,851.68,4012999
2012-10-22,855.55,855.55,827.84,833.94,5911793
2012-10-23,836.83,849.9,836.83,844.19,3609003
2012-10-24,845.21,849.97,832.35,841.01,1981902
2012-10-25,839.48,844.61,839.48,843.83,3784784
2012-10-26,848.15,858.04,831.72,846.88,4560211
2012-10-29,837.38,850.25,834.65,843.01,4724167
2012-10-30,845.23,868.44,845.23,863.37,3244262
2012-10-31,864.12,870.99,856.63,863.26,4332862
2012-11-01,861.62,861.62,841.79,847.51,6115223
2012-11-02,845.12,850.24,838.04,844.67,4525062
2012-11-05,847.11,856.78,840.31,849.27,2743239
2012-11-06,862.9,862.9,846.95,855.08,3696405
2012-11-07,856.75,856.75,831.32,844.31,5828296
2012-11-08,855.73,863.66,844.37,854.1,5605010
2012-11-09,864.06,864.06,829.55,837.27,5213482
2012-11-12,838.82,850.88,838.82,848.31,3131460
2012-11-13,842.69,851.2,821.79,835.26,4075974
2012-11-14,844.81,845.52,823.23,833.37,3354054
2012-11-15,839.73,850.87,837.58,844.39,4253280
2012-11-16,838.72,847.8,838.72,846.82,2319125
2012-11-19,842.39,864.42,842.39,854.66,5541541
2012-11-20,857.58,876.31,844.97,861.39,5127961
2012-11-21,857.43,884.1,857.43,875.07,3216131
2012-11-22,874.96,891.49,874.96,886.62,2852034
2012-11-23,886.88,887.78,875.41,883.08,3479214
2012-11-26,890.27,896.23,884.26,889.3,4704871
2012-11-27,894.02,894.02,867.04,873.41,6134197
2012-11-28,878.23,886.52,857.99,873.19,2078983
2012-11-29,876.09,889.43,873.74,882.16,5593101
2012-11-30,881.33,902.07,877.04,884.86,3077154
2012-12-03,886.72,896.56,879.35,889.12,3894334
2012-12-04,889.14,890.71,881.41,887.24,5110659
2012-12-05,882.51,908.87,882.51,899.66,5860181
2012-12-06,900.12,906.21,890.43,899.2,2173042
2012-12-07,906.84,906.84,886.83,895.48,4493534
2012-12-10,896.25,908.72,896.25,904.51,3766067
2012-12-11,906.08,906.08,880.73,889.67,3136985
2012-12-12,884.43,900.36,884.43,895.42,2564261
2012-12-13,898.76,898.76,881.5,884.62,4790113
2012-12-14,885.28,903.86,885.28,899.47,3279890
2012-12-17,901.57,901.57,890.28,896.15,4343601
2012-12-18,890.32,898.19,890.32,898.01,3825859
2012-12-19,902.33,905.15,900.38,902.86,4634941
2012-12-20,907.57,907.57,873.31,882.36,5832293
2012-12-21,898.82,898.82,867.02,876.75,3975598
2012-12-24,876.2,897.97,873.19,887.25,4011082
2012-12-26,884.94,904.39,884.94,896.88,3002939
2012-12-27,890.82,911.27,890.82,900.33,3177182
2012-12-28,896.29,896.29,883.16,887.06,5390725
2012-12-31,883.28,899.89,883.28,892.8,5307649
2013-01-01,889.63,930.08,889.63,918.71,9726635
2013-01-02,917.77,951.29,917.77,938.01,13248981
2013-01-03,940.13,983.93,940.13,970.96,9858143
2013-01-04,978.95,992.05,974.05,983.83,12860178
2013-01-07,988.19,999.71,981.36,994.14,4578964
2013-01-08,1000.18,1011.46,991.62,998.34,2632461
2013-01-09,997.44,997.44,970.14,978.64,5837700
2013-01-10,977.88,977.88,948.95,958.43,3014372
2013-01-11,967.37,967.37,936.93,949.78,5068270
2013-01-14,955.38,967.53,947.6,958.3,3567819
2013-01-15,948.48,960.27,948.48,955.28,3843057
2013-01-16,954.65,963.21,929.37,946.48,4124676
2013-01-17,951.87,951.87,933.83,935.48,3528316
2013-01-18,931.38,931.38,922.59,925.04,2091216
2013-01-21,916.01,916.01,899.85,903.07,2972182
2013-01-22,896.36,899.13,883.07,890.39,4139904
2013-01-23,888.87,888.87,870.2,879.35,3916008
2013-01-24,881.29,892.35,877.69,886.95,3979384
2013-01-25,878.36,887.92,878.36,886.47,5244787
2013-01-28,886.14,893.17,866.67,877.2,5283381
2013-01-29,872.48,917.23,872.48,901.91,3679631
2013-01-30,898.37,904.51,881.58,895.13,2339711
2013-01-31,892.77,915.57,892.77,908.07,6059333
2013-02-01,906.04,936.13,906.04,927.05,4902001
2013-02-04,925.64,925.64,908.8,909.08,3783098
2013-02-05,917.02,923.5,898.87,910.29,1895883
2013-02-06,898.94,909.11,898.94,905.05,3674250
2013-02-07,904.0,908.59,887.94,898.95,2328407
2013-02-08,906.48,912.91,898.05,906.25,5446054
2013-02-11,907.28,909.25,893.62,898.97,2113206
2013-02-12,897.09,897.09,893.27,894.03,3780274
2013-02-13,895.39,907.13,871.12,892.63,4519405
2013-02-14,889.95,891.01,886.44,889.03,2204079
2013-02-15,890.77,890.77,877.07,877.8,4185793
2013-02-18,872.48,887.55,872.48,885.7,3804093
2013-02-19,877.96,908.3,877.96,897.24,4518376
2013-02-20,897.75,906.79,896.81,901.35,5235956
2013-02-21,901.24,901.24,891.21,897.68,5037913
2013-02-22,905.37,905.37,882.18,891.38,2056396
2013-02-25,885.4,893.85,876.27,883.37,3802363
2013-02-26,887.48,911.04,887.48,908.75,2853400
2013-02-27,917.24,929.85,910.31,919.39,5335231
2013-02-28,924.39,924.39,897.8,910.53,5260115
2013-03-01,899.08,922.6,897.23,913.65,3128637
2013-03-04,921.77,921.77,895.73,909.18,3406917
2013-03-05,909.32,920.99,909.32,915.96,3238771
2013-03-06,918.87,929.12,915.44,922.34,2482022
2013-03-07,920.43,935.5,920.43,934.75,3702712
2013-03-08,929.6,935.05,914.46,926.57,4850951
2013-03-11,927.26,934.43,920.92,927.22,3056669
2013-03-12,934.76,934.76,906.94,908.18,5700930
2013-03-13,913.94,913.94,887.39,894.89,3079837
2013-03-14,897.91,920.42,897.11,904.78,4886960
2013-03-15,904.74,904.74,888.02,895.77,4914879
2013-03-18,902.01,902.01,882.03,886.24,2181063
2013-03-19,883.72,894.12,880.62,886.55,4208012
2013-03-20,885.44,901.45,885.44,894.34,3852081
2013-03-21,893.52,893.52,877.23,883.36,4738377
2013-03-22,877.29,877.29,843.92,847.74,3977206
2013-03-25,849.15,849.15,831.81,838.43,4246224
2013-03-26,844.81,853.21,844.81,850.93,4386252
2013-03-27,855.42,861.89,847.69,854.82,4828457
2013-03-28,850.04,872.4,850.04,868.78,3761552
2013-03-29,869.72,869.72,850.07,858.24,3346137
2013-04-01,863.97,863.97,855.43,858.05,9506604
2013-04-02,854.41,885.49,854.41,880.36,15145441
2013-04-03,886.97,910.83,886.97,908.22,10982100
2013-04-04,910.33,938.2,910.33,931.39,14786749
2013-04-05,937.31,975.3,937.31,956.99,9707481
2013-04-08,946.17,974.02,946.17,966.31,4167544
2013-04-09,962.41,986.75,962.41,982.77,4132035
2013-04-10,979.2,996.09,979.2,990.86,4747660
2013-04-11,997.76,997.76,983.42,989.32,2333532
2013-04-12,986.98,1009.43,977.07,992.5,2324694
2013-04-15,1002.38,1010.61,998.77,1006.32,5111404
2013-04-16,1000.49,1005.3,987.97,996.91,4676672
2013-04-17,993.35,1016.96,991.63,1001.77,3744722
2013-04-18,997.32,1006.25,992.06,997.49,5599326
2013-04-19,997.01,1002.97,993.97,999.28,4155878
2013-04-22,1003.57,1026.22,999.98,1014.06,3466338
2013-04-23,1014.03,1020.97,1011.5,1016.84,3837543
2013-04-24,1008.42,1038.8,1004.44,1017.87,3246401
2013-04-25,1028.3,1028.3,982.48,1001.71,2457732
2013-04-26,1000.64,1019.31,1000.64,1012.14,3038751
2013-04-29,1014.42,1028.14,1010.26,1019.42,3530010
2013-04-30,1018.32,1062.07,1018.32,1046.34,5350796
2013-05-01,1051.97,1051.97,1033.55,1042.95,5524526
2013-05-02,1040.66,1061.49,1036.2,1046.16,4739905
2013-05-03,1041.2,1067.42,1036.86,1050.81,3250123
2013-05-06,1056.94,1087.08,1048.45,1070.12,2976386
2013-05-07,1087.88,1087.88,1051.78,1069.38,4607827
2013-05-08,1075.72,1075.72,1072.29,1073.44,4898920
2013-05-09,1081.21,1088.22,1074.72,1081.75,2387019
2013-05-10,1090.68,1090.68,1079.94,1085.74,3746900
2013-05-13,1087.52,1087.52,1077.77,1079.33,5196764
2013-05-14,1068.04,1088.42,1068.04,1082.33,2423315
2013-05-15,1074.71,1112.85,1074.71,1096.76,5756068
2013-05-16,1086.52,1089.26,1077.5,1083.75,2858805
2013-05-17,1083.79,1097.56,1080.77,1087.05,4528229
2013-05-20,1075.26,1084.16,1071.21,1077.32,5632928
2013-05-21,1079.15,1101.67,1077.62,1093.25,2826772
2013-05-22,1100.75,1100.75,1062.25,1073.76,2546113
2013-05-23,1074.45,1082.63,1051.88,1067.04,2481780
2013-05-24,1075.06,1081.84,1062.53,1073.42,1908496
2013-05-27,1078.63,1098.44,1078.63,1092.99,2540930
2013-05-28,1083.06,1101.28,1083.06,1092.62,4948379
2013-05-29,1087.87,1093.29,1078.32,1085.83,3613417
2013-05-30,1085.49,1124.62,1085.49,1110.83,2228255
2013-05-31,1125.29,1125.29,1088.02,1093.14,5736280
2013-06-03,1085.95,1085.95,1053.3,1063.7,3443261
2013-06-04,1046.57,1081.2,1046.57,1069.79,3853592
2013-06-05,1066.46,1076.88,1053.56,1063.83,3228585
2013-06-06,1057.52,1059.21,1043.25,1051.27,4379517
2013-06-07,1049.23,1074.62,1049.23,1061.73,4217300
2013-06-10,1059.09,1090.66,1049.42,1064.25,2088319
2013-06-11,1064.75,1072.53,1042.7,1057.53,2626590
2013-06-12,1059.49,1059.49,1034.4,1041.76,3532515
2013-06-13,1030.96,1065.05,1030.96,1053.13,3168085
2013-06-14,1041.96,1069.92,1041.96,1062.88,3819461
2013-06-17,1063.1,1069.26,1056.64,1061.03,2626629
2013-06-18,1064.56,1095.48,1064.56,1085.02,4310767
2013-06-19,1094.27,1094.27,1069.35,1071.57,5095979
2013-06-20,1071.28,1071.28,1038.23,1052.44,4256443
2013-06-21,1051.16,1051.74,1038.78,1045.23,2924308
2013-06-24,1041.95,1049.66,1039.48,1044.08,5139800
2013-06-25,1047.0,1062.11,1035.31,1047.6,3143724
2013-06-26,1042.95,1061.14,1035.15,1045.04,5244192
2013-06-27,1055.68,1056.46,1042.7,1049.92,4218038
2013-06-28,1049.87,1049.87,1029.86,1035.68,5739253
2013-07-01,1019.94,1087.75,1019.94,1073.76,15697299
2013-07-02,1065.53,1065.53,1056.2,1059.28,6619753
2013-07-03,1060.49,1093.14,1060.49,1080.58,15068700
2013-07-04,1072.48,1135.3,1072.48,1111.85,17209327
2013-07-05,1108.53,1156.9,1108.53,1145.34,17314416
2013-07-08,1146.21,1146.21,1122.2,1131.73,2143028
2013-07-09,1143.0,1158.4,1113.1,1136.63,2730502
2013-07-10,1144.8,1159.78,1144.8,1154.18,5518610
2013-07-11,1148.8,1168.62,1148.8,1161.51,2557969
2013-07-12,1155.79,1167.84,1133.93,1148.83,3039525
2013-07-15,1146.37,1160.77,1136.41,1147.51,1950820
2013-07-16,1150.3,1160.4,1147.09,1153.19,2245039
2013-07-17,1157.52,1157.52,1139.95,1143.23,4765671
2013-07-18,1152.66,1152.66,1114.83,1125.11,4590715
2013-07-19,1130.35,1133.24,1109.22,1122.47,3538164
2013-07-22,1125.8,1125.8,1110.02,1111.88,4204451
2013-07-23,1118.32,1118.32,1108.93,1112.18,3240331
2013-07-24,1113.98,1113.98,1080.41,1091.45,5800202
2013-07-25,1087.29,1113.98,1077.8,1099.33,2135129
2013-07-26,1095.6,1098.61,1088.07,1092.56,5356079
2013-07-29,1090.26,1112.53,1090.26,1105.01,3575908
2013-07-30,1094.1,1129.07,1088.2,1101.84,3696571
2013-07-31,1103.21,1106.68,1097.06,1102.0,2676592
2013-08-01,1100.35,1103.09,1097.72,1100.2,4121883
2013-08-02,1085.87,1111.92,1074.17,1092.71,3368140
2013-08-05,1092.48,1131.85,1092.48,1124.53,5254357
2013-08-06,1123.9,1125.42,1113.33,1118.34,5428428
2013-08-07,1115.24,1145.96,1115.24,1132.58,4144673
2013-08-08,1127.54,1127.54,1113.17,1118.23,2860396
2013-08-09,1119.88,1133.82,1119.7,1124.84,5627865
2013-08-12,1131.81,1137.64,1125.22,1130.69,4862835
2013-08-13,1125.84,1142.15,1122.28,1130.87,4250989
2013-08-14,1144.29,1144.29,1109.83,1123.63,4942872
2013-08-16,1110.78,1130.05,1110.78,1121.71,4981587
2013-08-19,1132.52,1132.52,1102.98,1115.66,3159178
2013-08-20,1107.02,1163.34,1107.02,1148.32,4539978
2013-08-21,1154.02,1157.63,1139.9,1148.53,1845647
